stmt,direction,frac,eps,gain,dM,slope,cos_first
2036,random0,0.01,0.006026202250403132,0.5407215886401726,-3.134802033841319e-07,-5.201952910942562e-05,0.0030628035922042425
2036,random0,0.1,0.06026202250403132,0.5394330109561062,-1.986111287193522e-05,-0.0003295792614761076,0.0030628035922042425
2036,random0,1.0,0.6026202250403132,0.5392301851334856,-0.00022697274995088826,-0.0003766431004463957,0.0030628035922042425
2036,random0,4.0,2.410480900161253,0.5393011961285022,-0.0009725839083032373,-0.00040348127555716153,0.0030628035922042425
2036,random1,0.01,0.006026202250403132,0.5575925341198926,0.00015376603458060387,0.02551624193667205,0.012797914413516714
2036,random1,0.1,0.06026202250403132,0.5566139788957597,0.0015159433638771407,0.02515586601454887,0.012797914413516714
2036,random1,1.0,0.6026202250403132,0.5563233264428135,0.015154511791811168,0.025147698603705814,0.012797914413516714
2036,random1,4.0,2.410480900161253,0.5558408541150512,0.06073984099207231,0.025198225378184506,0.012797914413516714
2036,random2,0.01,0.006026202250403132,0.5150596714822201,4.021023166982663e-06,0.0006672565904527467,0.003385698549354152
2036,random2,0.1,0.06026202250403132,0.5169464031703408,1.6977188273659057e-05,0.00028172284248381045,0.003385698549354152
2036,random2,1.0,0.6026202250403132,0.517423953234541,0.00016539543149359588,0.00027446047215314007,0.003385698549354152
2036,random2,4.0,2.410480900161253,0.5182934720315655,0.0007158928959826224,0.0002969917313739062,0.003385698549354152
2036,random3,0.01,0.006026202250403132,0.5389578996344864,0.00011334002494467586,0.018807869406821488,0.0005572910666258191
2036,random3,0.1,0.06026202250403132,0.5388172764803139,0.0011151481674654027,0.018504990724312366,0.0005572910666258191
2036,random3,1.0,0.6026202250403132,0.5389934101689904,0.011117268256623576,0.018448216297220807,0.0005572910666258191
2036,random3,4.0,2.410480900161253,0.5393796263074855,0.04446140279099615,0.018445034261844528,0.0005572910666258191
2036,random4,0.01,0.006026202250403132,0.49074193332271426,8.88436859337844e-05,0.01474289813751954,-0.00552671474472532
2036,random4,0.1,0.06026202250403132,0.4923902667451445,0.0008732154727060252,0.014490311417072172,-0.00552671474472532
2036,random4,1.0,0.6026202250403132,0.49252919930823286,0.008737006557543569,0.014498362641179348,-0.00552671474472532
2036,random4,4.0,2.410480900161253,0.49214690898982655,0.035231027172810354,0.014615766990916013,-0.00552671474472532
2036,random5,0.01,0.006026202250403132,0.53892223411264,7.831347675369695e-07,0.000129954942598314,0.010394591403080973
2036,random5,0.1,0.06026202250403132,0.5396398004194898,-2.0128817324150804e-05,-0.0003340216024579038,0.010394591403080973
2036,random5,1.0,0.6026202250403132,0.5397954922977275,-0.0002116651720209025,-0.0003512414008453547,0.010394591403080973
2036,random5,4.0,2.410480900161253,0.5401022935985264,-0.0008620140734341905,-0.0003576108291820627,0.010394591403080973
2036,random6,0.01,0.006026202250403132,0.68307717436248,2.9642789685523e-05,0.004918983541174709,0.005488110898992447
2036,random6,0.1,0.06026202250403132,0.6796703604412664,0.0002790945223160073,0.004631350072881089,0.005488110898992447
2036,random6,1.0,0.6026202250403132,0.6793891711450379,0.0027895118241157485,0.004628971461967012,0.005488110898992447
2036,random6,4.0,2.410480900161253,0.6786467792504874,0.011153928093739855,0.004627262590213304,0.005488110898992447
2036,random7,0.01,0.006026202250403132,0.5514263604715086,-0.00012271626556933978,-0.020363781444794768,0.0006297583374925771
2036,random7,0.1,0.06026202250403132,0.5531621886669688,-0.0012353173537021892,-0.020499102127207076,0.0006297583374925771
2036,random7,1.0,0.6026202250403132,0.5530671066452036,-0.012400140980046992,-0.02057704083731585,0.0006297583374925771
2036,random7,4.0,2.410480900161253,0.55222475443983,-0.050096559731121766,-0.020782807168383072,0.0006297583374925771
2036,a_unit,0.01,0.006026202250403132,1.219861681636692,0.001156307309130466,0.19187993716160343,0.9999999361220955
2036,a_unit,0.1,0.06026202250403132,1.2161848775600352,0.011571117857906339,0.192013433620358,0.9999999361220955
2036,a_unit,1.0,0.6026202250403132,1.213304204956075,0.11564466659684887,0.1919030623127736,0.9999999361220955
2036,a_unit,4.0,2.410480900161253,1.2042655068466865,0.46201243445822604,0.1916681581784444,0.9999999361220955
2036,oracle,0.01,0.006026202250403132,1.2192918891479358,0.0011575941861896714,0.19209348410306548,0.9999999680610471
2036,oracle,0.1,0.06026202250403132,1.216144757527504,0.011571783159452457,0.19202447376668025,0.9999999680610471
2036,oracle,1.0,0.6026202250403132,1.2133054377228565,0.11564365832325237,0.19190138916349217,0.9999999680610471
2036,oracle,4.0,2.410480900161253,1.204262806191632,0.4620120388185289,0.19166799404534668,0.9999999680610471
2036,md_full,0.01,0.006026202250403132,0.6111602225184751,8.467292220711535e-07,0.00014050793300449056,0.017722594784001545
2036,md_full,0.1,0.06026202250403132,0.6106977379025238,1.393928879512394e-05,0.000231311333671077,0.017722594784001545
2036,md_full,1.0,0.6026202250403132,0.6106475397176011,0.00016060751679170004,0.00026651531116625893,0.017722594784001545
2036,md_full,4.0,2.410480900161253,0.6107885756561537,0.0009579378926153547,0.0003974053030460735,0.017722594784001545
