direction,scale,n_yesno,k_flip,flip_rate,k_parse_gain,k_flip_true,base_parse_rate,mean_d_margin,sd_d_margin,wilcoxon_p_raw,n_judged,k_false,k_incoh,false_rate,incoh_rate
sup_grad,-0.3,24,0,0.0,0,0,0.0,-0.014925242083333332,0.009221793678864158,1.1920928955078125e-07,32,1,4,0.03125,0.125
sup_grad,-0.22,24,0,0.0,0,0,0.0,-0.016220007916666668,0.007956332331139704,1.1920928955078125e-07,32,1,6,0.03125,0.1875
sup_grad,-0.15,24,0,0.0,0,0,0.0,-0.013987262083333334,0.006146500941510635,1.1920928955078125e-07,32,1,6,0.03125,0.1875
sup_grad,-0.08,24,0,0.0,0,0,0.0,-0.008877422083333334,0.0035736595930514303,1.1920928955078125e-07,32,1,6,0.03125,0.1875
sup_grad,-0.04,24,0,0.0,0,0,0.0,-0.004843719583333334,0.00184788939411022,1.1920928955078125e-07,32,1,6,0.03125,0.1875
sup_grad,-0.02,24,0,0.0,0,0,0.0,-0.0025302074999999998,0.0009360352071474476,1.1920928955078125e-07,32,1,5,0.03125,0.15625
sup_grad,-0.01,24,0,0.0,0,0,0.0,-0.0012935807083333335,0.0004706446269115768,1.1920928955078125e-07,32,1,5,0.03125,0.15625
sup_grad,0.01,24,0,0.0,0,0,0.0,0.0013534070833333333,0.0004746123018841082,1.1920928955078125e-07,32,1,5,0.03125,0.15625
sup_grad,0.02,24,0,0.0,0,0,0.0,0.0027699154166666664,0.0009518155186798641,1.1920928955078125e-07,32,1,5,0.03125,0.15625
sup_grad,0.04,24,0,0.0,0,0,0.0,0.005803668333333334,0.001908704390977354,1.1920928955078125e-07,32,1,5,0.03125,0.15625
sup_grad,0.08,24,0,0.0,0,0,0.0,0.01273374125,0.0037939287831737197,1.1920928955078125e-07,32,1,6,0.03125,0.1875
sup_grad,0.15,24,0,0.0,0,0,0.0,0.027855291666666667,0.006924664765699408,1.1920928955078125e-07,32,2,4,0.0625,0.125
sup_grad,0.22,24,4,0.16666666666666666,4,0,0.0,0.04765547916666666,0.01012165247000015,1.1920928955078125e-07,32,3,3,0.09375,0.09375
sup_grad,0.3,24,20,0.8333333333333334,20,0,0.0,0.0772920875,0.015212976522501597,1.1920928955078125e-07,32,3,4,0.09375,0.125
sup_grad,0.4,24,24,1.0,24,0,0.0,0.11901899583333335,0.028987090870629912,1.1920928955078125e-07,32,2,4,0.0625,0.125
sup_grad,0.52,24,24,1.0,24,0,0.0,0.15642770416666665,0.04866449958775394,1.1920928955078125e-07,32,2,3,0.0625,0.09375
sup_grad,0.66,24,24,1.0,24,0,0.0,0.16405198749999997,0.05761610327608308,1.1920928955078125e-07,32,3,3,0.09375,0.09375
sup_grad,0.82,24,24,1.0,24,0,0.0,0.11049034583333334,0.047224055415157805,1.1920928955078125e-07,32,3,3,0.09375,0.09375
sup_grad,1.0,24,19,0.7916666666666666,19,0,0.0,0.0388843225,0.02369848397604283,1.1920928955078125e-07,32,5,6,0.15625,0.1875
sup_mean_diff,-1.0,24,20,0.8333333333333334,20,0,0.0,0.08519258333333334,0.026934449984677644,1.1920928955078125e-07,32,6,6,0.1875,0.1875
sup_mean_diff,-0.82,24,8,0.3333333333333333,8,0,0.0,0.06545021708333333,0.024352956371731113,1.1920928955078125e-07,32,3,5,0.09375,0.15625
sup_mean_diff,-0.66,24,0,0.0,0,0,0.0,0.029067895,0.01861709175877044,8.344650268554688e-07,32,3,3,0.09375,0.09375
sup_mean_diff,-0.52,24,0,0.0,0,0,0.0,-0.0045407375,0.012574191373326436,0.09509599208831787,32,3,3,0.09375,0.09375
sup_mean_diff,-0.4,24,0,0.0,0,0,0.0,-0.018763541249999998,0.011456712720504426,2.384185791015625e-07,32,1,3,0.03125,0.09375
sup_mean_diff,-0.3,24,0,0.0,0,0,0.0,-0.022533001666666667,0.010785278651991803,1.1920928955078125e-07,32,1,5,0.03125,0.15625
sup_mean_diff,-0.22,24,0,0.0,0,0,0.0,-0.021567901666666667,0.00937713413949925,1.1920928955078125e-07,32,1,7,0.03125,0.21875
sup_mean_diff,-0.15,24,0,0.0,0,0,0.0,-0.017797313333333332,0.007352934963281029,1.1920928955078125e-07,32,1,5,0.03125,0.15625
sup_mean_diff,-0.08,24,0,0.0,0,0,0.0,-0.01124164375,0.004516212959552854,1.1920928955078125e-07,32,1,5,0.03125,0.15625
