stmt_index,label,eps_star,scale,g_read
881,1,14.9518,29.903572295771426,55.5183
881,1,14.9518,-29.903572295771426,10.6524
159,1,43.2617,0.0,61.5553
159,1,43.2617,36.847301959990936,80.0929
159,1,43.2617,-36.847301959990936,27.8359
661,1,22.776,0.0,38.0951
661,1,22.776,22.776048932433703,57.1559
661,1,22.776,-22.776048932433703,6.76926
661,1,22.776,36.847301959990936,60.5152
661,1,22.776,-36.847301959990936,-1.0308
653,1,25.3237,0.0,50.3261
653,1,25.3237,25.323671909197067,68.3304
653,1,25.3237,-25.323671909197067,18.7358
653,1,25.3237,36.847301959990936,70.5404
653,1,25.3237,-36.847301959990936,17.1818
499,1,9.69239,0.0,32.3913
499,1,9.69239,9.69238563655863,47.5231
499,1,9.69239,-9.69238563655863,25.4761
499,1,9.69239,19.38477127311726,49.5766
499,1,9.69239,-19.38477127311726,29.2219
843,1,11.3498,0.0,34.3316
843,1,11.3498,11.349773025695576,52.0966
843,1,11.3498,-11.349773025695576,11.2422
843,1,11.3498,22.699546051391152,54.7024
843,1,11.3498,-22.699546051391152,4.16054
232,1,42.3633,0.0,44.7133
232,1,42.3633,36.847301959990936,68.5952
232,1,42.3633,-36.847301959990936,21.6999
557,1,22.9219,0.0,46.8464
557,1,22.9219,22.921854366937435,71.0966
557,1,22.9219,-22.921854366937435,10.8653
557,1,22.9219,36.847301959990936,74.5531
557,1,22.9219,-36.847301959990936,4.18097
273,1,43.937,0.0,58.1083
273,1,43.937,36.847301959990936,79.1588
273,1,43.937,-36.847301959990936,0.66333
261,1,37.4302,0.0,41.9237
261,1,37.4302,36.847301959990936,65.0067
261,1,37.4302,-36.847301959990936,14.7568
626,1,28.2656,0.0,50.8363
626,1,28.2656,28.265630256361508,67.7611
626,1,28.2656,-28.265630256361508,3.7854
626,1,28.2656,36.847301959990936,65.5399
626,1,28.2656,-36.847301959990936,-0.208115
243,1,35.4954,0.0,53.0405
243,1,35.4954,35.49538010728648,75.9833
243,1,35.4954,-35.49538010728648,13.4013
243,1,35.4954,36.847301959990936,76.1885
243,1,35.4954,-36.847301959990936,12.6976
751,1,22.9332,0.0,57.8304
751,1,22.9332,22.933187968449342,61.7079
751,1,22.9332,-22.933187968449342,45.7435
751,1,22.9332,36.847301959990936,65.0329
751,1,22.9332,-36.847301959990936,46.0591
405,1,23.4575,0.0,48.7612
405,1,23.4575,23.457501122541156,66.8517
405,1,23.4575,-23.457501122541156,12.3159
405,1,23.4575,36.847301959990936,66.9324
405,1,23.4575,-36.847301959990936,13.033
350,1,33.7636,0.0,57.246
350,1,33.7636,33.76360880076343,79.2701
350,1,33.7636,-33.76360880076343,12.6248
350,1,33.7636,36.847301959990936,79.4318
350,1,33.7636,-36.847301959990936,11.237
428,1,37.5144,0.0,58.6567
428,1,37.5144,36.847301959990936,78.5115
428,1,37.5144,-36.847301959990936,29.9415
89,1,10.3221,0.0,27.246
89,1,10.3221,10.322073334062235,44.0623
89,1,10.3221,-10.322073334062235,-3.94054
89,1,10.3221,20.64414666812447,47.712
89,1,10.3221,-20.64414666812447,-26.2445
474,1,4.43456,0.0,16.798
474,1,4.43456,4.434560575107736,31.0675
474,1,4.43456,-4.434560575107736,1.21958
474,1,4.43456,8.869121150215472,38.8727
474,1,4.43456,-8.869121150215472,-6.61923
327,1,31.3037,0.0,56.5213
327,1,31.3037,31.30369423299473,77.2833
327,1,31.3037,-31.30369423299473,10.6744
327,1,31.3037,36.847301959990936,77.9881
327,1,31.3037,-36.847301959990936,11.4074
497,1,28.9548,0.0,59.2759
497,1,28.9548,28.954833515951442,72.7726
497,1,28.9548,-28.954833515951442,23.9889
497,1,28.9548,36.847301959990936,73.3409
497,1,28.9548,-36.847301959990936,24.7095
154,1,31.4353,0.0,45.8158
154,1,31.4353,31.435251956554794,69.3512
154,1,31.4353,-31.435251956554794,22.6662
154,1,31.4353,36.847301959990936,70.2105
154,1,31.4353,-36.847301959990936,22.4796
157,1,32.532,0.0,49.8839
157,1,32.532,32.53204622055407,75.6548
157,1,32.532,-32.53204622055407,17.9682
157,1,32.532,36.847301959990936,76.2933
157,1,32.532,-36.847301959990936,17.5054
972,1,19.6352,0.0,41.2966
972,1,19.6352,19.635153897950175,60.0004
972,1,19.6352,-19.635153897950175,10.297
972,1,19.6352,36.847301959990936,64.1319
972,1,19.6352,-36.847301959990936,0.334469
754,1,25.6779,0.0,57.1592
754,1,25.6779,25.677895212850707,70.8735
754,1,25.6779,-25.677895212850707,3.27493
754,1,25.6779,36.847301959990936,70.9315
754,1,25.6779,-36.847301959990936,13.7137
936,1,18.6148,0.0,38.0076
936,1,18.6148,18.61476525397776,54.0848
936,1,18.6148,-18.61476525397776,10.7538
936,1,18.6148,36.847301959990936,58.1426
936,1,18.6148,-36.847301959990936,4.2889
443,1,17.9732,0.0,37.0571
443,1,17.9732,17.9732119956388,55.9469
443,1,17.9732,-17.9732119956388,3.4631
443,1,17.9732,35.9464239912776,61.3568
443,1,17.9732,-35.9464239912776,4.20578
47,1,21.312,0.0,51.7962
47,1,21.312,21.311992053943904,68.7202
47,1,21.312,-21.311992053943904,10.5363
47,1,21.312,36.847301959990936,70.3631
47,1,21.312,-36.847301959990936,7.08971
354,1,33.0809,0.0,51.9466
354,1,33.0809,33.08088916358222,76.9172
354,1,33.0809,-33.08088916358222,16.2839
354,1,33.0809,36.847301959990936,77.6063
354,1,33.0809,-36.847301959990936,15.2013
3,1,25.0236,0.0,43.5434
3,1,25.0236,25.02362768219192,63.1846
3,1,25.0236,-25.02362768219192,9.79173
3,1,25.0236,36.847301959990936,65.8091
3,1,25.0236,-36.847301959990936,4.15294
434,1,22.2392,0.0,54.2786
434,1,22.2392,22.239155968279327,70.4931
434,1,22.2392,-22.239155968279327,19.0553
434,1,22.2392,36.847301959990936,71.2453
434,1,22.2392,-36.847301959990936,21.7774
435,1,21.1525,0.0,51.6895
435,1,21.1525,21.152508953623883,66.2365
435,1,21.1525,-21.152508953623883,21.6412
435,1,21.1525,36.847301959990936,65.4989
435,1,21.1525,-36.847301959990936,17.7519
414,1,19.8631,0.0,37.0522
414,1,19.8631,19.863127343549724,57.0217
414,1,19.8631,-19.863127343549724,10.5261
414,1,19.8631,36.847301959990936,61.2219
414,1,19.8631,-36.847301959990936,6.35942
296,1,30.4664,0.0,36.5127
296,1,30.4664,30.466405802514817,53.7089
296,1,30.4664,-30.466405802514817,9.0715
296,1,30.4664,36.847301959990936,54.3754
296,1,30.4664,-36.847301959990936,7.35061
114,1,25.283,0.0,55.0381
114,1,25.283,25.282952078105726,74.6704
114,1,25.283,-25.282952078105726,28.4925
114,1,25.283,36.847301959990936,76.0183
114,1,25.283,-36.847301959990936,25.3753
144,1,34.4655,0.0,56.992
144,1,34.4655,34.46545978898214,74.5277
144,1,34.4655,-34.46545978898214,1.5312
144,1,34.4655,36.847301959990936,74.7017
144,1,34.4655,-36.847301959990936,1.19232
315,1,23.4441,0.0,54.5914
315,1,23.4441,23.44406156883644,69.5477
315,1,23.4441,-23.44406156883644,24.6353
315,1,23.4441,36.847301959990936,69.7636
315,1,23.4441,-36.847301959990936,19.66
707,1,16.7806,0.0,43.3253
707,1,16.7806,16.780576508824435,65.8971
707,1,16.7806,-16.780576508824435,10.2391
707,1,16.7806,33.56115301764887,66.3399
707,1,16.7806,-33.56115301764887,7.09938
766,1,6.89954,0.0,20.5663
766,1,6.89954,6.899535290298511,37.4087
766,1,6.89954,-6.899535290298511,2.33883
766,1,6.89954,13.799070580597022,44.3922
766,1,6.89954,-13.799070580597022,-8.92492
841,1,21.8015,0.0,38.9628
841,1,21.8015,21.80147063520021,59.0411
841,1,21.8015,-21.80147063520021,17.8187
841,1,21.8015,36.847301959990936,60.2309
841,1,21.8015,-36.847301959990936,22.0166
947,1,30.7506,0.0,47.3057
947,1,30.7506,30.750633768539334,69.2854
947,1,30.7506,-30.750633768539334,24.1021
947,1,30.7506,36.847301959990936,70.2915
947,1,30.7506,-36.847301959990936,23.7261
524,1,18.1431,0.0,39.677
524,1,18.1431,18.14308301139605,56.8126
524,1,18.1431,-18.14308301139605,17.7129
524,1,18.1431,36.2861660227921,59.5764
524,1,18.1431,-36.2861660227921,16.3021
827,1,35.5514,0.0,56.4208
827,1,35.5514,35.55135553420875,76.5089
827,1,35.5514,-35.55135553420875,27.5065
827,1,35.5514,36.847301959990936,76.4183
827,1,35.5514,-36.847301959990936,27.4033
667,1,14.4135,0.0,47.4786
667,1,14.4135,14.413505580610044,65.5548
667,1,14.4135,-14.413505580610044,20.2202
667,1,14.4135,28.82701116122009,65.7369
667,1,14.4135,-28.82701116122009,17.7168
371,1,36.6027,0.0,56.0299
371,1,36.6027,36.60270449951913,77.1258
371,1,36.6027,-36.60270449951913,28.857
371,1,36.6027,36.847301959990936,77.1127
371,1,36.6027,-36.847301959990936,28.7946
690,1,14.975,0.0,44.6372
690,1,14.975,14.97500373090387,56.2456
690,1,14.975,-14.97500373090387,10.062
690,1,14.975,29.95000746180774,58.1213
690,1,14.975,-29.95000746180774,9.47507
336,1,32.7376,0.0,66.7244
336,1,32.7376,32.73761468233889,82.6101
336,1,32.7376,-32.73761468233889,25.7236
336,1,32.7376,36.847301959990936,82.7618
336,1,32.7376,-36.847301959990936,24.7394
814,1,29.2843,0.0,39.4266
814,1,29.2843,29.284279362228496,57.5723
814,1,29.2843,-29.284279362228496,20.9548
814,1,29.2843,36.847301959990936,57.5931
814,1,29.2843,-36.847301959990936,19.7646
946,1,18.0129,0.0,46.6937
946,1,18.0129,18.01294039179531,72.0326
946,1,18.0129,-18.01294039179531,12.7839
946,1,18.0129,36.02588078359062,74.7538
946,1,18.0129,-36.02588078359062,-3.92709
101,1,26.6794,0.0,42.5613
101,1,26.6794,26.67937928352121,57.8039
101,1,26.6794,-26.67937928352121,14.5941
101,1,26.6794,36.847301959990936,57.6536
101,1,26.6794,-36.847301959990936,14.858
889,1,25.5817,0.0,56.0825
889,1,25.5817,25.581690333948302,69.1484
889,1,25.5817,-25.581690333948302,27.5046
889,1,25.5817,36.847301959990936,68.787
889,1,25.5817,-36.847301959990936,25.5327
305,1,20.0529,0.0,35.9932
305,1,20.0529,20.052927140379477,53.828
305,1,20.0529,-20.052927140379477,13.1378
305,1,20.0529,36.847301959990936,56.1687
305,1,20.0529,-36.847301959990936,14.6111
703,1,22.2732,0.0,50.5043
703,1,22.2732,22.27318736078061,69.5849
703,1,22.2732,-22.27318736078061,22.809
703,1,22.2732,36.847301959990936,69.9857
703,1,22.2732,-36.847301959990936,19.1373
810,1,4.49632,0.0,17.0317
810,1,4.49632,4.496321307926308,32.0733
810,1,4.49632,-4.496321307926308,2.10657
810,1,4.49632,8.992642615852615,40.1711
810,1,4.49632,-8.992642615852615,-6.92741
340,1,19.3424,0.0,48.1367
340,1,19.3424,19.342377383865493,62.8169
340,1,19.3424,-19.342377383865493,10.5643
340,1,19.3424,36.847301959990936,64.4709
340,1,19.3424,-36.847301959990936,5.05811
954,1,37.1405,0.0,54.2786
954,1,37.1405,36.847301959990936,74.5618
954,1,37.1405,-36.847301959990936,26.9449
925,1,11.3961,0.0,30.1062
925,1,11.3961,11.396096230673743,43.2306
925,1,11.3961,-11.396096230673743,3.89363
925,1,11.3961,22.792192461347486,45.545
925,1,11.3961,-22.792192461347486,0.691338
858,1,18.8477,0.0,34.9011
858,1,18.8477,18.847727673562584,50.8966
858,1,18.8477,-18.847727673562584,13.2285
858,1,18.8477,36.847301959990936,53.0459
858,1,18.8477,-36.847301959990936,11.3713
348,1,12.7218,0.0,43.9916
348,1,12.7218,12.721833572710446,64.4871
348,1,12.7218,-12.721833572710446,18.7843
348,1,12.7218,25.443667145420893,65.6627
348,1,12.7218,-25.443667145420893,26.2109
467,1,16.229,0.0,39.5701
467,1,16.229,16.228969271272526,52.5717
467,1,16.229,-16.228969271272526,12.0257
467,1,16.229,32.45793854254505,54.9557
467,1,16.229,-32.45793854254505,14.0173
974,1,2.53791,0.0,12.6494
974,1,2.53791,2.537914546614495,23.4748
974,1,2.53791,-2.537914546614495,-0.84042
974,1,2.53791,5.07582909322899,30.4451
974,1,2.53791,-5.07582909322899,-12.7526
660,1,28.1275,0.0,52.3116
660,1,28.1275,28.12753447991438,75.0667
660,1,28.1275,-28.12753447991438,16.1411
660,1,28.1275,36.847301959990936,76.4443
660,1,28.1275,-36.847301959990936,11.0792
713,1,16.0742,0.0,32.7241
713,1,16.0742,16.074199455414245,50.5494
713,1,16.0742,-16.074199455414245,12.2419
713,1,16.0742,32.14839891082849,55.5029
