group,word,token_id,verdict,margin_or_dist,norm_percentile,note
true_country,Malaysia,23977,ACHIEVABLE,0.33452749252319336,19.692968750000002,self-witness
true_country,Mali,45667,ACHIEVABLE,0.2845621109008789,54.128125000000004,self-witness
true_country,Mauritania,219457,ACHIEVABLE,4.581751346588135,97.116796875,FW dist=4.58175 win=True
true_country,Mexico,11198,ACHIEVABLE,0.6068134307861328,11.700000000000001,self-witness
true_country,Moldova,98879,ACHIEVABLE,3.981104850769043,81.916015625,FW dist=3.98110 win=True
true_country,Mongolia,98287,ACHIEVABLE,3.4330942630767822,90.301953125,FW dist=3.43309 win=True
true_country,Morocco,52237,ACHIEVABLE,2.6071481704711914,67.15351562500001,FW dist=2.60715 win=True
true_country,Mozambique,96081,ACHIEVABLE,3.7305192947387695,78.90664062500001,FW dist=3.73052 win=True
true_country,Myanmar,62663,ACHIEVABLE,2.5357043743133545,47.571875000000006,FW dist=2.53570 win=True
true_country,Nepal,40799,ACHIEVABLE,2.4159095287323,46.990234375,FW dist=2.41591 win=True
true_country,Nicaragua,63002,ACHIEVABLE,3.3370628356933594,59.368359375000004,FW dist=3.33706 win=True
true_country,Niger,11136,ACHIEVABLE,0.7321023941040039,67.71640625,self-witness
true_country,Nigeria,15922,ACHIEVABLE,0.5622735023498535,27.29453125,self-witness
true_country,North Korea,4612,ACHIEVABLE,0.9842648506164551,43.70546875,self-witness
true_country,Norway,31130,ACHIEVABLE,2.3041698932647705,44.35,FW dist=2.30417 win=True
true_country,Oman,65180,ACHIEVABLE,3.0427305698394775,66.026953125,FW dist=3.04273 win=True
true_country,Pakistan,18641,ACHIEVABLE,0.6296219825744629,21.855078125,self-witness
true_country,Paraguay,73002,ACHIEVABLE,3.3778765201568604,75.741796875,FW dist=3.37788 win=True
true_country,Peru,30160,ACHIEVABLE,0.766331672668457,24.54375,self-witness
true_country,Poland,25674,ACHIEVABLE,2.2485342025756836,39.539453125,FW dist=2.24853 win=True
true_country,Romania,45358,ACHIEVABLE,2.308215618133545,49.079296875,FW dist=2.30822 win=True
true_country,Russia,11124,ACHIEVABLE,0.680694580078125,18.037890625,self-witness
true_country,Rwanda,73784,ACHIEVABLE,2.710233688354492,53.788671875000006,FW dist=2.71023 win=True
true_country,Saudi Arabia,30550,ACHIEVABLE,0.6150040626525879,25.20625,self-witness
true_country,Senegal,84813,ACHIEVABLE,2.8582019805908203,72.11874999999999,FW dist=2.85820 win=True
true_country,Somalia,80695,ACHIEVABLE,2.9319074153900146,67.047265625,FW dist=2.93191 win=True
true_country,South Africa,4316,ACHIEVABLE,0.9027972221374512,30.424218749999998,self-witness
true_country,Sudan,42579,ACHIEVABLE,2.6218929290771484,57.318749999999994,FW dist=2.62189 win=True
true_country,Sweden,24318,ACHIEVABLE,2.078049898147583,29.121484375,FW dist=2.07805 win=True
true_country,Syria,34412,ACHIEVABLE,0.10039997100830078,49.678125,self-witness
true_country,Tajikistan,207818,ACHIEVABLE,4.0545549392700195,93.485546875,FW dist=4.05455 win=True
true_country,Tanzania,55437,ACHIEVABLE,2.498093366622925,28.927343750000002,FW dist=2.49809 win=True
true_country,Thailand,28141,ACHIEVABLE,2.2004716396331787,26.84375,FW dist=2.20047 win=True
true_country,Togo,114635,ACHIEVABLE,3.8167319297790527,88.330078125,FW dist=3.81673 win=True
true_country,Turkey,21355,ACHIEVABLE,0.00968170166015625,32.42890625,self-witness
true_country,Turkmenistan,203313,ACHIEVABLE,4.285237789154053,94.809765625,FW dist=4.28524 win=True
true_country,Uganda,42974,ACHIEVABLE,2.2248308658599854,33.387890625,FW dist=2.22483 win=True
true_country,Ukraine,19066,ACHIEVABLE,2.2261252403259277,35.745703125,FW dist=2.22613 win=True
true_country,Uzbekistan,122229,ACHIEVABLE,3.6083202362060547,80.81484375,FW dist=3.60832 win=True
true_country,Venezuela,33044,ACHIEVABLE,2.564568519592285,32.48125,FW dist=2.56457 win=True
true_country,Vietnam,22878,ACHIEVABLE,0.6488432884216309,20.78125,self-witness
true_country,Yemen,73279,ACHIEVABLE,3.0901060104370117,77.05,FW dist=3.09011 win=True
true_country,Zambia,70800,ACHIEVABLE,2.6363143920898438,50.741015624999996,FW dist=2.63631 win=True
true_country,Zimbabwe,42304,ACHIEVABLE,2.4701836109161377,24.158203125,FW dist=2.47018 win=True
true_country,the Democratic Republic of the Congo,573,ACHIEVABLE,1.414466381072998,80.48359375000001,self-witness
random_control, mundiales,215117,ACHIEVABLE,1.8418903350830078,83.65390625,self-witness
random_control, tacón,171716,ACHIEVABLE,2.5654282569885254,82.480078125,self-witness
random_control, TIR,176240,ACHIEVABLE,3.7671685218811035,90.386328125,FW dist=3.76717 win=True
random_control,محمد,98216,ACHIEVABLE,1.182440996170044,11.49375,self-witness
random_control,onto,8596,ACHIEVABLE,2.3479888439178467,49.961328125,self-witness
random_control, CAKE,195785,ACHIEVABLE,0.3057689666748047,63.168749999999996,self-witness
random_control,ᔢ,255275,ACHIEVABLE,1.1957651376724243,99.466796875,FW dist=1.19577 win=True
random_control, Dare,78786,ACHIEVABLE,1.31134033203125,67.460546875,self-witness
random_control,kic,217706,ACHIEVABLE,2.9078221321105957,64.69765625000001,self-witness
random_control, NE,5657,ACHIEVABLE,1.368525743484497,12.487890625,self-witness
random_control,whitelist,161831,ACHIEVABLE,1.278183937072754,40.837109375000004,self-witness
random_control, first,1370,ACHIEVABLE,1.629152774810791,44.873828124999996,self-witness
random_control,getResult,65864,ACHIEVABLE,1.754359245300293,39.2546875,self-witness
random_control, رسم,76718,ACHIEVABLE,2.2572405338287354,38.621875,self-witness
random_control,ynia,143313,ACHIEVABLE,3.0181150436401367,79.68203125,self-witness
random_control,铱,251085,ACHIEVABLE,3.203728199005127,21.930078124999998,FW dist=3.20373 win=True
random_control, Waffen,108197,ACHIEVABLE,4.241197109222412,49.274218749999996,FW dist=4.24120 win=True
random_control, detenidos,166216,ACHIEVABLE,1.8107447624206543,69.06953125000001,self-witness
random_control, listing,19257,ACHIEVABLE,1.0079917907714844,45.664453125,self-witness
random_control,UGS,103219,ACHIEVABLE,1.491405963897705,50.67265625,self-witness
random_control,Constitu,134549,ACHIEVABLE,0.14539146423339844,81.9875,self-witness
random_control, participated,31814,ACHIEVABLE,1.004190444946289,30.313281250000003,self-witness
random_control,atori,20580,ACHIEVABLE,2.9632668495178223,27.740234375,self-witness
random_control,鋼,239337,ACHIEVABLE,1.732619285583496,2.480859375,self-witness
random_control,half,10486,ACHIEVABLE,0.7014551162719727,36.00859375,self-witness
random_control,的车,180223,ACHIEVABLE,0.3261833190917969,10.776953124999999,self-witness
random_control, nel,7249,ACHIEVABLE,2.1976306438446045,13.176171875000001,self-witness
random_control,érées,186766,ACHIEVABLE,1.0605134963989258,82.673046875,self-witness
random_control, hervorragend,220947,ACHIEVABLE,1.2009086608886719,17.44453125,self-witness
random_control,らを,171667,ACHIEVABLE,2.073446035385132,9.05390625,self-witness
random_control, transcrip,130819,ACHIEVABLE,3.4227631092071533,56.79296874999999,FW dist=3.42276 win=True
random_control, participan,163022,ACHIEVABLE,1.6070785522460938,46.413671875,self-witness
random_control, solen,70988,ACHIEVABLE,4.400625705718994,80.677734375,FW dist=4.40063 win=True
random_control,zina,100886,ACHIEVABLE,2.954671621322632,51.887890625,self-witness
random_control,vert,4230,ACHIEVABLE,2.048741340637207,27.826171875,self-witness
random_control, excru,208153,ACHIEVABLE,1.2144503593444824,98.382421875,self-witness
random_control,น้อง,166514,ACHIEVABLE,0.9424781799316406,29.819921875,self-witness
random_control, Absence,128902,ACHIEVABLE,2.6251370906829834,74.89375,FW dist=2.62514 win=True
random_control, -:,186716,ACHIEVABLE,3.7898199558258057,84.1046875,FW dist=3.78982 win=True
random_control,枸,243220,ACHIEVABLE,2.771099328994751,9.814453125,self-witness
random_control,pecia,155268,ACHIEVABLE,2.291417121887207,87.24101562499999,self-witness
random_control, показать,175494,ACHIEVABLE,1.5653767585754395,7.37734375,self-witness
random_control,一目,219462,ACHIEVABLE,1.8164162635803223,62.417187500000004,self-witness
random_control,ORAGE,44962,ACHIEVABLE,2.7646608352661133,97.80624999999999,self-witness
random_control,뜰,248462,ACHIEVABLE,2.601315975189209,14.8953125,self-witness
random_control, maky,233617,ACHIEVABLE,4.6426215171813965,64.49765625,FW dist=4.64262 win=True
random_control, stretcher,157529,ACHIEVABLE,4.125159740447998,89.75234375,FW dist=4.12516 win=True
random_control, Kings,22854,ACHIEVABLE,0.7957625389099121,35.717578124999996,self-witness
random_control,caine,99563,ACHIEVABLE,1.4349136352539062,80.0,self-witness
random_control, revisa,206069,ACHIEVABLE,0.9688239097595215,48.866015624999996,self-witness
random_control,Mong,117990,ACHIEVABLE,0.0600275993347168,60.083984375,self-witness
random_control,tiba,69049,ACHIEVABLE,2.6735615730285645,85.70820312500001,self-witness
random_control,nasty,165670,ACHIEVABLE,1.062392234802246,64.760546875,self-witness
random_control,Blockchain,123139,ACHIEVABLE,2.5824429988861084,28.8515625,FW dist=2.58244 win=True
random_control, jambes,141884,ACHIEVABLE,1.8775444030761719,93.85625,self-witness
random_control, qu,700,ACHIEVABLE,2.0276665687561035,65.196875,self-witness
random_control,announced,139142,ACHIEVABLE,1.3480720520019531,34.255859375,self-witness
random_control, freddy,208824,ACHIEVABLE,3.7492313385009766,88.873828125,FW dist=3.74923 win=True
random_control, Sympathi,216695,ACHIEVABLE,0.26799869537353516,91.9171875,self-witness
random_control,antula,195588,ACHIEVABLE,1.9635281562805176,85.978515625,self-witness
random_control,OD,2120,ACHIEVABLE,1.43882155418396,15.758984375,self-witness
random_control,Abraços,138598,ACHIEVABLE,3.8128154277801514,97.774609375,FW dist=3.81282 win=True
random_control, hộ,44858,ACHIEVABLE,2.949650526046753,54.327343750000004,self-witness
random_control,))$_,97155,ACHIEVABLE,1.7530659437179565,97.729296875,FW dist=1.75307 win=True
lowest_norm,ሸ,248398,ACHIEVABLE,2.5951719284057617,0.0,FW dist=2.59517 win=True
lowest_norm,ጎ,248497,ACHIEVABLE,2.6024396419525146,0.000390625,FW dist=2.60244 win=True
lowest_norm,ｿ,246077,ACHIEVABLE,0.9930291175842285,0.00078125,self-witness
