stmt_index,label,direction,eps,eps_frac,rel_err
466,1,mean_diff_src,18.6297,0.2148,0.363918
466,1,mean_diff_src,30.2847,0.3492,0.492508
466,1,mean_diff_src,49.2313,0.5676,0.62819
466,1,mean_diff_src,80.031,0.9227,0.754937
466,1,mean_diff_src,130.099,1.5,0.833612
466,1,dct_v_top,4.33665,0.05,0.158557
466,1,dct_v_top,7.04972,0.08128,0.264087
466,1,dct_v_top,11.4601,0.1321,0.434798
466,1,dct_v_top,18.6297,0.2148,0.707491
466,1,dct_v_top,30.2847,0.3492,1.03933
466,1,dct_v_top,49.2313,0.5676,1.16986
466,1,dct_v_top,80.031,0.9227,1.05853
466,1,dct_v_top,130.099,1.5,0.997859
466,1,random,4.33665,0.05,0.0482881
466,1,random,7.04972,0.08128,0.0786198
466,1,random,11.4601,0.1321,0.127952
466,1,random,18.6297,0.2148,0.207558
466,1,random,30.2847,0.3492,0.333156
466,1,random,49.2313,0.5676,0.520203
466,1,random,80.031,0.9227,0.762667
466,1,random,130.099,1.5,1.04603
555,1,jtw_mean_diff_tgt,4.33665,0.05,0.219768
555,1,jtw_mean_diff_tgt,7.04972,0.08128,0.333745
555,1,jtw_mean_diff_tgt,11.4601,0.1321,0.476715
555,1,jtw_mean_diff_tgt,18.6297,0.2148,0.623586
555,1,jtw_mean_diff_tgt,30.2847,0.3492,0.744491
555,1,jtw_mean_diff_tgt,49.2313,0.5676,0.830725
555,1,jtw_mean_diff_tgt,80.031,0.9227,0.889142
555,1,jtw_mean_diff_tgt,130.099,1.5,0.927419
555,1,mean_diff_src,4.33665,0.05,0.0510823
555,1,mean_diff_src,7.04972,0.08128,0.082591
555,1,mean_diff_src,11.4601,0.1321,0.132891
555,1,mean_diff_src,18.6297,0.2148,0.211687
555,1,mean_diff_src,30.2847,0.3492,0.329578
555,1,mean_diff_src,49.2313,0.5676,0.488504
555,1,mean_diff_src,80.031,0.9227,0.667348
555,1,mean_diff_src,130.099,1.5,0.820692
555,1,dct_v_top,4.33665,0.05,0.152837
555,1,dct_v_top,7.04972,0.08128,0.254165
555,1,dct_v_top,11.4601,0.1321,0.420097
555,1,dct_v_top,18.6297,0.2148,0.667039
555,1,dct_v_top,30.2847,0.3492,1.07914
555,1,dct_v_top,49.2313,0.5676,1.48801
555,1,dct_v_top,80.031,0.9227,1.24279
555,1,dct_v_top,130.099,1.5,1.09926
555,1,random,4.33665,0.05,0.0336597
555,1,random,7.04972,0.08128,0.054706
555,1,random,11.4601,0.1321,0.0888956
555,1,random,18.6297,0.2148,0.144459
555,1,random,30.2847,0.3492,0.23441
555,1,random,49.2313,0.5676,0.376372
555,1,random,80.031,0.9227,0.57988
555,1,random,130.099,1.5,0.812159
623,1,jtw_mean_diff_tgt,4.33665,0.05,0.202285
623,1,jtw_mean_diff_tgt,7.04972,0.08128,0.310498
623,1,jtw_mean_diff_tgt,11.4601,0.1321,0.448572
623,1,jtw_mean_diff_tgt,18.6297,0.2148,0.595285
623,1,jtw_mean_diff_tgt,30.2847,0.3492,0.72379
623,1,jtw_mean_diff_tgt,49.2313,0.5676,0.820009
623,1,jtw_mean_diff_tgt,80.031,0.9227,0.885393
623,1,jtw_mean_diff_tgt,130.099,1.5,0.928067
623,1,mean_diff_src,4.33665,0.05,0.0571217
623,1,mean_diff_src,7.04972,0.08128,0.0919315
623,1,mean_diff_src,11.4601,0.1321,0.146641
623,1,mean_diff_src,18.6297,0.2148,0.230172
623,1,mean_diff_src,30.2847,0.3492,0.351894
623,1,mean_diff_src,49.2313,0.5676,0.511587
623,1,mean_diff_src,80.031,0.9227,0.677245
623,1,mean_diff_src,130.099,1.5,0.808292
623,1,dct_v_top,4.33665,0.05,0.202761
623,1,dct_v_top,7.04972,0.08128,0.346455
623,1,dct_v_top,11.4601,0.1321,0.601225
623,1,dct_v_top,18.6297,0.2148,1.05139
623,1,dct_v_top,30.2847,0.3492,1.52235
623,1,dct_v_top,49.2313,0.5676,1.60155
623,1,dct_v_top,80.031,0.9227,1.18445
623,1,dct_v_top,130.099,1.5,1.10729
623,1,random,4.33665,0.05,0.0403576
623,1,random,7.04972,0.08128,0.0659169
623,1,random,11.4601,0.1321,0.107919
623,1,random,18.6297,0.2148,0.176962
623,1,random,30.2847,0.3492,0.289499
623,1,random,49.2313,0.5676,0.466401
623,1,random,80.031,0.9227,0.715952
623,1,random,130.099,1.5,1.03058
659,1,jtw_mean_diff_tgt,4.33665,0.05,0.165936
659,1,jtw_mean_diff_tgt,7.04972,0.08128,0.255029
659,1,jtw_mean_diff_tgt,11.4601,0.1321,0.376353
659,1,jtw_mean_diff_tgt,18.6297,0.2148,0.523012
659,1,jtw_mean_diff_tgt,30.2847,0.3492,0.672996
659,1,jtw_mean_diff_tgt,49.2313,0.5676,0.797503
659,1,jtw_mean_diff_tgt,80.031,0.9227,0.882086
659,1,jtw_mean_diff_tgt,130.099,1.5,0.932015
659,1,mean_diff_src,4.33665,0.05,0.0590301
659,1,mean_diff_src,7.04972,0.08128,0.0962278
659,1,mean_diff_src,11.4601,0.1321,0.156394
659,1,mean_diff_src,18.6297,0.2148,0.25122
659,1,mean_diff_src,30.2847,0.3492,0.390392
659,1,mean_diff_src,49.2313,0.5676,0.564749
659,1,mean_diff_src,80.031,0.9227,0.733609
659,1,mean_diff_src,130.099,1.5,0.865041
659,1,dct_v_top,4.33665,0.05,0.115225
659,1,dct_v_top,7.04972,0.08128,0.194905
659,1,dct_v_top,11.4601,0.1321,0.339075
659,1,dct_v_top,18.6297,0.2148,0.617363
659,1,dct_v_top,30.2847,0.3492,1.39086
659,1,dct_v_top,49.2313,0.5676,2.14547
659,1,dct_v_top,80.031,0.9227,1.62258
659,1,dct_v_top,130.099,1.5,1.31321
659,1,random,4.33665,0.05,0.03928
659,1,random,7.04972,0.08128,0.0639518
659,1,random,11.4601,0.1321,0.104219
659,1,random,18.6297,0.2148,0.170144
659,1,random,30.2847,0.3492,0.278542
659,1,random,49.2313,0.5676,0.454117
659,1,random,80.031,0.9227,0.694555
659,1,random,130.099,1.5,0.911628
672,1,jtw_mean_diff_tgt,4.33665,0.05,0.117881
672,1,jtw_mean_diff_tgt,7.04972,0.08128,0.189004
672,1,jtw_mean_diff_tgt,11.4601,0.1321,0.293877
672,1,jtw_mean_diff_tgt,18.6297,0.2148,0.430542
672,1,jtw_mean_diff_tgt,30.2847,0.3492,0.580439
672,1,jtw_mean_diff_tgt,49.2313,0.5676,0.715291
672,1,jtw_mean_diff_tgt,80.031,0.9227,0.817264
672,1,jtw_mean_diff_tgt,130.099,1.5,0.884076
672,1,mean_diff_src,4.33665,0.05,0.0496318
672,1,mean_diff_src,7.04972,0.08128,0.0799769
672,1,mean_diff_src,11.4601,0.1321,0.12811
672,1,mean_diff_src,18.6297,0.2148,0.203163
672,1,mean_diff_src,30.2847,0.3492,0.3174
672,1,mean_diff_src,49.2313,0.5676,0.483115
672,1,mean_diff_src,80.031,0.9227,0.685985
672,1,mean_diff_src,130.099,1.5,0.854934
672,1,dct_v_top,4.33665,0.05,0.126857
672,1,dct_v_top,7.04972,0.08128,0.21832
672,1,dct_v_top,11.4601,0.1321,0.391835
672,1,dct_v_top,18.6297,0.2148,0.752706
672,1,dct_v_top,30.2847,0.3492,1.49317
672,1,dct_v_top,49.2313,0.5676,3.07586
672,1,dct_v_top,80.031,0.9227,2.14917
672,1,dct_v_top,130.099,1.5,1.72934
672,1,random,4.33665,0.05,0.0375893
672,1,random,7.04972,0.08128,0.0615422
672,1,random,11.4601,0.1321,0.101248
672,1,random,18.6297,0.2148,0.167803
672,1,random,30.2847,0.3492,0.280856
672,1,random,49.2313,0.5676,0.471287
672,1,random,80.031,0.9227,0.748151
672,1,random,130.099,1.5,1.00459
693,1,jtw_mean_diff_tgt,4.33665,0.05,0.156957
693,1,jtw_mean_diff_tgt,7.04972,0.08128,0.242765
693,1,jtw_mean_diff_tgt,11.4601,0.1321,0.358971
693,1,jtw_mean_diff_tgt,18.6297,0.2148,0.499883
693,1,jtw_mean_diff_tgt,30.2847,0.3492,0.651321
693,1,jtw_mean_diff_tgt,49.2313,0.5676,0.787531
693,1,jtw_mean_diff_tgt,80.031,0.9227,0.891943
693,1,jtw_mean_diff_tgt,130.099,1.5,0.941412
693,1,mean_diff_src,4.33665,0.05,0.06895
693,1,mean_diff_src,7.04972,0.08128,0.114193
693,1,mean_diff_src,11.4601,0.1321,0.190871
693,1,mean_diff_src,18.6297,0.2148,0.321949
693,1,mean_diff_src,30.2847,0.3492,0.540596
693,1,mean_diff_src,49.2313,0.5676,0.854002
693,1,mean_diff_src,80.031,0.9227,1.1246
693,1,mean_diff_src,130.099,1.5,1.18727
693,1,dct_v_top,4.33665,0.05,0.139688
693,1,dct_v_top,7.04972,0.08128,0.224559
693,1,dct_v_top,11.4601,0.1321,0.355933
693,1,dct_v_top,18.6297,0.2148,0.56866
693,1,dct_v_top,30.2847,0.3492,1.021
693,1,dct_v_top,49.2313,0.5676,1.26
693,1,dct_v_top,80.031,0.9227,1.11316
693,1,dct_v_top,130.099,1.5,1.03255
693,1,random,4.33665,0.05,0.0472397
693,1,random,7.04972,0.08128,0.0770353
693,1,random,11.4601,0.1321,0.125761
693,1,random,18.6297,0.2148,0.205521
693,1,random,30.2847,0.3492,0.335295
693,1,random,49.2313,0.5676,0.538069
693,1,random,80.031,0.9227,0.799801
693,1,random,130.099,1.5,1.02414
763,1,jtw_mean_diff_tgt,4.33665,0.05,0.181019
763,1,jtw_mean_diff_tgt,7.04972,0.08128,0.276027
763,1,jtw_mean_diff_tgt,11.4601,0.1321,0.399905
763,1,jtw_mean_diff_tgt,18.6297,0.2148,0.540205
763,1,jtw_mean_diff_tgt,30.2847,0.3492,0.676456
763,1,jtw_mean_diff_tgt,49.2313,0.5676,0.789009
763,1,jtw_mean_diff_tgt,80.031,0.9227,0.868133
763,1,jtw_mean_diff_tgt,130.099,1.5,0.921504
763,1,mean_diff_src,4.33665,0.05,0.0671973
763,1,mean_diff_src,7.04972,0.08128,0.110667
763,1,mean_diff_src,11.4601,0.1321,0.183009
763,1,mean_diff_src,18.6297,0.2148,0.302167
763,1,mean_diff_src,30.2847,0.3492,0.486878
763,1,mean_diff_src,49.2313,0.5676,0.729044
763,1,mean_diff_src,80.031,0.9227,0.940031
763,1,mean_diff_src,130.099,1.5,0.97685
763,1,dct_v_top,4.33665,0.05,0.137605
763,1,dct_v_top,7.04972,0.08128,0.223951
763,1,dct_v_top,11.4601,0.1321,0.358341
763,1,dct_v_top,18.6297,0.2148,0.547112
763,1,dct_v_top,30.2847,0.3492,0.861372
763,1,dct_v_top,49.2313,0.5676,1.60441
763,1,dct_v_top,80.031,0.9227,1.28006
763,1,dct_v_top,130.099,1.5,1.13868
763,1,random,4.33665,0.05,0.0417984
763,1,random,7.04972,0.08128,0.0681414
763,1,random,11.4601,0.1321,0.111209
763,1,random,18.6297,0.2148,0.181582
763,1,random,30.2847,0.3492,0.295502
763,1,random,49.2313,0.5676,0.471784
763,1,random,80.031,0.9227,0.70614
763,1,random,130.099,1.5,0.9511
776,1,jtw_mean_diff_tgt,4.33665,0.05,0.199582
776,1,jtw_mean_diff_tgt,7.04972,0.08128,0.332866
776,1,jtw_mean_diff_tgt,11.4601,0.1321,0.596213
776,1,jtw_mean_diff_tgt,18.6297,0.2148,1.02913
776,1,jtw_mean_diff_tgt,30.2847,0.3492,1.05685
776,1,jtw_mean_diff_tgt,49.2313,0.5676,0.962419
776,1,jtw_mean_diff_tgt,80.031,0.9227,0.936845
776,1,jtw_mean_diff_tgt,130.099,1.5,0.946441
776,1,mean_diff_src,4.33665,0.05,0.0700722
776,1,mean_diff_src,7.04972,0.08128,0.113257
776,1,mean_diff_src,11.4601,0.1321,0.181872
776,1,mean_diff_src,18.6297,0.2148,0.287929
776,1,mean_diff_src,30.2847,0.3492,0.443018
776,1,mean_diff_src,49.2313,0.5676,0.645864
776,1,mean_diff_src,80.031,0.9227,0.816819
776,1,mean_diff_src,130.099,1.5,0.920373
776,1,dct_v_top,4.33665,0.05,0.190348
776,1,dct_v_top,7.04972,0.08128,0.354354
776,1,dct_v_top,11.4601,0.1321,0.76828
776,1,dct_v_top,18.6297,0.2148,1.79975
776,1,dct_v_top,30.2847,0.3492,2.0648
776,1,dct_v_top,49.2313,0.5676,1.81578
776,1,dct_v_top,80.031,0.9227,1.39444
776,1,dct_v_top,130.099,1.5,1.14358
776,1,random,4.33665,0.05,0.0448768
776,1,random,7.04972,0.08128,0.0729998
776,1,random,11.4601,0.1321,0.118761
776,1,random,18.6297,0.2148,0.193105
776,1,random,30.2847,0.3492,0.312992
776,1,random,49.2313,0.5676,0.502191
776,1,random,80.031,0.9227,0.785529
776,1,random,130.099,1.5,1.15647
802,1,jtw_mean_diff_tgt,4.33665,0.05,0.139237
802,1,jtw_mean_diff_tgt,7.04972,0.08128,0.220563
802,1,jtw_mean_diff_tgt,11.4601,0.1321,0.336951
802,1,jtw_mean_diff_tgt,18.6297,0.2148,0.478172
802,1,jtw_mean_diff_tgt,30.2847,0.3492,0.615281
802,1,jtw_mean_diff_tgt,49.2313,0.5676,0.728117
802,1,jtw_mean_diff_tgt,80.031,0.9227,0.814195
802,1,jtw_mean_diff_tgt,130.099,1.5,0.873443
802,1,mean_diff_src,4.33665,0.05,0.0557795
802,1,mean_diff_src,7.04972,0.08128,0.0889515
802,1,mean_diff_src,11.4601,0.1321,0.139936
802,1,mean_diff_src,18.6297,0.2148,0.214958
802,1,mean_diff_src,30.2847,0.3492,0.317115
802,1,mean_diff_src,49.2313,0.5676,0.439403
802,1,mean_diff_src,80.031,0.9227,0.563031
802,1,mean_diff_src,130.099,1.5,0.679024
802,1,dct_v_top,4.33665,0.05,0.138645
802,1,dct_v_top,7.04972,0.08128,0.241366
802,1,dct_v_top,11.4601,0.1321,0.440898
802,1,dct_v_top,18.6297,0.2148,0.853584
802,1,dct_v_top,30.2847,0.3492,1.65211
802,1,dct_v_top,49.2313,0.5676,2.15162
802,1,dct_v_top,80.031,0.9227,1.64971
802,1,dct_v_top,130.099,1.5,1.3846
802,1,random,4.33665,0.05,0.0358262
802,1,random,7.04972,0.08128,0.0584321
802,1,random,11.4601,0.1321,0.0955023
802,1,random,18.6297,0.2148,0.156469
802,1,random,30.2847,0.3492,0.256918
802,1,random,49.2313,0.5676,0.420966
802,1,random,80.031,0.9227,0.680518
802,1,random,130.099,1.5,1.0586
823,1,jtw_mean_diff_tgt,4.33665,0.05,0.141979
823,1,jtw_mean_diff_tgt,7.04972,0.08128,0.226688
823,1,jtw_mean_diff_tgt,11.4601,0.1321,0.350467
823,1,jtw_mean_diff_tgt,18.6297,0.2148,0.509193
823,1,jtw_mean_diff_tgt,30.2847,0.3492,0.670552
823,1,jtw_mean_diff_tgt,49.2313,0.5676,0.792698
823,1,jtw_mean_diff_tgt,80.031,0.9227,0.877761
823,1,jtw_mean_diff_tgt,130.099,1.5,0.905813
823,1,mean_diff_src,4.33665,0.05,0.0566416
823,1,mean_diff_src,7.04972,0.08128,0.0923411
823,1,mean_diff_src,11.4601,0.1321,0.150562
823,1,mean_diff_src,18.6297,0.2148,0.244524
823,1,mean_diff_src,30.2847,0.3492,0.389705
823,1,mean_diff_src,49.2313,0.5676,0.587734
823,1,mean_diff_src,80.031,0.9227,0.790353
823,1,mean_diff_src,130.099,1.5,0.907604
823,1,dct_v_top,4.33665,0.05,0.162214
823,1,dct_v_top,7.04972,0.08128,0.272642
823,1,dct_v_top,11.4601,0.1321,0.491754
823,1,dct_v_top,18.6297,0.2148,1.45278
823,1,dct_v_top,30.2847,0.3492,2.59764
823,1,dct_v_top,49.2313,0.5676,2.03906
823,1,dct_v_top,80.031,0.9227,1.48854
823,1,dct_v_top,130.099,1.5,1.24305
823,1,random,4.33665,0.05,0.0499926
823,1,random,7.04972,0.08128,0.0814906
823,1,random,11.4601,0.1321,0.132977
823,1,random,18.6297,0.2148,0.217003
823,1,random,30.2847,0.3492,0.352566
823,1,random,49.2313,0.5676,0.562111
823,1,random,80.031,0.9227,0.858263
823,1,random,130.099,1.5,1.12297
828,1,jtw_mean_diff_tgt,4.33665,0.05,0.143491
828,1,jtw_mean_diff_tgt,7.04972,0.08128,0.222131
828,1,jtw_mean_diff_tgt,11.4601,0.1321,0.330937
828,1,jtw_mean_diff_tgt,18.6297,0.2148,0.464218
828,1,jtw_mean_diff_tgt,30.2847,0.3492,0.60339
828,1,jtw_mean_diff_tgt,49.2313,0.5676,0.727688
828,1,jtw_mean_diff_tgt,80.031,0.9227,0.82342
828,1,jtw_mean_diff_tgt,130.099,1.5,0.889352
828,1,mean_diff_src,4.33665,0.05,0.054503
828,1,mean_diff_src,7.04972,0.08128,0.0878747
828,1,mean_diff_src,11.4601,0.1321,0.140573
828,1,mean_diff_src,18.6297,0.2148,0.221254
828,1,mean_diff_src,30.2847,0.3492,0.33702
828,1,mean_diff_src,49.2313,0.5676,0.482749
828,1,mean_diff_src,80.031,0.9227,0.629086
828,1,mean_diff_src,130.099,1.5,0.750528
828,1,dct_v_top,4.33665,0.05,0.171349
828,1,dct_v_top,7.04972,0.08128,0.301255
828,1,dct_v_top,11.4601,0.1321,0.563465
828,1,dct_v_top,18.6297,0.2148,1.27777
828,1,dct_v_top,30.2847,0.3492,2.71778
828,1,dct_v_top,49.2313,0.5676,2.20643
828,1,dct_v_top,80.031,0.9227,1.57528
828,1,dct_v_top,130.099,1.5,1.40102
828,1,random,4.33665,0.05,0.0354013
828,1,random,7.04972,0.08128,0.057679
828,1,random,11.4601,0.1321,0.0941212
828,1,random,18.6297,0.2148,0.153869
828,1,random,30.2847,0.3492,0.251668
828,1,random,49.2313,0.5676,0.407489
828,1,random,80.031,0.9227,0.626278
828,1,random,130.099,1.5,0.88462
840,1,jtw_mean_diff_tgt,4.33665,0.05,0.162769
840,1,jtw_mean_diff_tgt,7.04972,0.08128,0.251772
840,1,jtw_mean_diff_tgt,11.4601,0.1321,0.374065
840,1,jtw_mean_diff_tgt,18.6297,0.2148,0.52214
840,1,jtw_mean_diff_tgt,30.2847,0.3492,0.661842
840,1,jtw_mean_diff_tgt,49.2313,0.5676,0.778425
840,1,jtw_mean_diff_tgt,80.031,0.9227,0.890302
840,1,jtw_mean_diff_tgt,130.099,1.5,0.903229
840,1,mean_diff_src,4.33665,0.05,0.0772929
840,1,mean_diff_src,7.04972,0.08128,0.122403
840,1,mean_diff_src,11.4601,0.1321,0.190329
840,1,mean_diff_src,18.6297,0.2148,0.286771
840,1,mean_diff_src,30.2847,0.3492,0.41039
840,1,mean_diff_src,49.2313,0.5676,0.546277
840,1,mean_diff_src,80.031,0.9227,0.672834
840,1,mean_diff_src,130.099,1.5,0.77042
840,1,dct_v_top,4.33665,0.05,0.224223
840,1,dct_v_top,7.04972,0.08128,0.410982
840,1,dct_v_top,11.4601,0.1321,0.840657
840,1,dct_v_top,18.6297,0.2148,2.28551
840,1,dct_v_top,30.2847,0.3492,4.08052
840,1,dct_v_top,49.2313,0.5676,3.02837
840,1,dct_v_top,80.031,0.9227,1.83603
840,1,dct_v_top,130.099,1.5,1.49242
840,1,random,4.33665,0.05,0.0457699
840,1,random,7.04972,0.08128,0.0745617
840,1,random,11.4601,0.1321,0.121582
840,1,random,18.6297,0.2148,0.198448
840,1,random,30.2847,0.3492,0.324061
840,1,random,49.2313,0.5676,0.527119
840,1,random,80.031,0.9227,0.828054
840,1,random,130.099,1.5,1.14018
880,1,jtw_mean_diff_tgt,4.33665,0.05,0.229459
880,1,jtw_mean_diff_tgt,7.04972,0.08128,0.309803
880,1,jtw_mean_diff_tgt,11.4601,0.1321,0.371264
880,1,jtw_mean_diff_tgt,18.6297,0.2148,0.447783
880,1,jtw_mean_diff_tgt,30.2847,0.3492,0.564207
880,1,jtw_mean_diff_tgt,49.2313,0.5676,0.701098
880,1,jtw_mean_diff_tgt,80.031,0.9227,0.820476
880,1,jtw_mean_diff_tgt,130.099,1.5,0.902057
880,1,mean_diff_src,4.33665,0.05,0.0601663
880,1,mean_diff_src,7.04972,0.08128,0.0950049
880,1,mean_diff_src,11.4601,0.1321,0.147493
880,1,mean_diff_src,18.6297,0.2148,0.223349
880,1,mean_diff_src,30.2847,0.3492,0.327257
880,1,mean_diff_src,49.2313,0.5676,0.459547
880,1,mean_diff_src,80.031,0.9227,0.601981
880,1,mean_diff_src,130.099,1.5,0.713179
880,1,dct_v_top,4.33665,0.05,0.18651
880,1,dct_v_top,7.04972,0.08128,0.334146
880,1,dct_v_top,11.4601,0.1321,0.650756
880,1,dct_v_top,18.6297,0.2148,1.50373
880,1,dct_v_top,30.2847,0.3492,2.92773
880,1,dct_v_top,49.2313,0.5676,2.21712
880,1,dct_v_top,80.031,0.9227,1.68702
880,1,dct_v_top,130.099,1.5,1.44109
880,1,random,4.33665,0.05,0.044533
880,1,random,7.04972,0.08128,0.0723644
880,1,random,11.4601,0.1321,0.117517
880,1,random,18.6297,0.2148,0.190428
880,1,random,30.2847,0.3492,0.30665
880,1,random,49.2313,0.5676,0.485115
880,1,random,80.031,0.9227,0.741422
880,1,random,130.099,1.5,1.08725
898,1,jtw_mean_diff_tgt,4.33665,0.05,1.4757
898,1,jtw_mean_diff_tgt,7.04972,0.08128,1.12736
898,1,jtw_mean_diff_tgt,11.4601,0.1321,0.817188
898,1,jtw_mean_diff_tgt,18.6297,0.2148,0.738893
898,1,jtw_mean_diff_tgt,30.2847,0.3492,0.791456
898,1,jtw_mean_diff_tgt,49.2313,0.5676,0.864072
898,1,jtw_mean_diff_tgt,80.031,0.9227,0.92378
898,1,jtw_mean_diff_tgt,130.099,1.5,0.95828
898,1,mean_diff_src,4.33665,0.05,0.0844051
898,1,mean_diff_src,7.04972,0.08128,0.135456
898,1,mean_diff_src,11.4601,0.1321,0.215317
898,1,mean_diff_src,18.6297,0.2148,0.336601
898,1,mean_diff_src,30.2847,0.3492,0.512159
898,1,mean_diff_src,49.2313,0.5676,0.743703
898,1,mean_diff_src,80.031,0.9227,0.943925
898,1,mean_diff_src,130.099,1.5,1.03904
898,1,dct_v_top,4.33665,0.05,0.341399
898,1,dct_v_top,7.04972,0.08128,0.696659
898,1,dct_v_top,11.4601,0.1321,1.48224
898,1,dct_v_top,18.6297,0.2148,1.8393
898,1,dct_v_top,30.2847,0.3492,1.50473
898,1,dct_v_top,49.2313,0.5676,1.40918
898,1,dct_v_top,80.031,0.9227,1.20315
898,1,dct_v_top,130.099,1.5,1.05904
898,1,random,4.33665,0.05,0.0499468
898,1,random,7.04972,0.08128,0.0813944
898,1,random,11.4601,0.1321,0.132817
898,1,random,18.6297,0.2148,0.217084
898,1,random,30.2847,0.3492,0.355353
898,1,random,49.2313,0.5676,0.579101
898,1,random,80.031,0.9227,0.873647
898,1,random,130.099,1.5,1.16956
927,1,jtw_mean_diff_tgt,4.33665,0.05,0.129598
927,1,jtw_mean_diff_tgt,7.04972,0.08128,0.205805
927,1,jtw_mean_diff_tgt,11.4601,0.1321,0.317675
927,1,jtw_mean_diff_tgt,18.6297,0.2148,0.46478
927,1,jtw_mean_diff_tgt,30.2847,0.3492,0.62953
927,1,jtw_mean_diff_tgt,49.2313,0.5676,0.771791
927,1,jtw_mean_diff_tgt,80.031,0.9227,0.859219
927,1,jtw_mean_diff_tgt,130.099,1.5,0.921619
927,1,mean_diff_src,4.33665,0.05,0.058225
927,1,mean_diff_src,7.04972,0.08128,0.0938019
927,1,mean_diff_src,11.4601,0.1321,0.149889
927,1,mean_diff_src,18.6297,0.2148,0.235605
927,1,mean_diff_src,30.2847,0.3492,0.358854
927,1,mean_diff_src,49.2313,0.5676,0.519121
927,1,mean_diff_src,80.031,0.9227,0.694557
927,1,mean_diff_src,130.099,1.5,0.80194
927,1,dct_v_top,4.33665,0.05,0.179896
927,1,dct_v_top,7.04972,0.08128,0.311852
927,1,dct_v_top,11.4601,0.1321,0.566759
927,1,dct_v_top,18.6297,0.2148,1.11958
927,1,dct_v_top,30.2847,0.3492,2.21534
927,1,dct_v_top,49.2313,0.5676,3.41828
927,1,dct_v_top,80.031,0.9227,2.16146
927,1,dct_v_top,130.099,1.5,1.73444
927,1,random,4.33665,0.05,0.0473834
927,1,random,7.04972,0.08128,0.0773009
927,1,random,11.4601,0.1321,0.126258
927,1,random,18.6297,0.2148,0.206088
927,1,random,30.2847,0.3492,0.333605
927,1,random,49.2313,0.5676,0.521536
927,1,random,80.031,0.9227,0.743766
927,1,random,130.099,1.5,0.977008
937,1,jtw_mean_diff_tgt,4.33665,0.05,0.155913
937,1,jtw_mean_diff_tgt,7.04972,0.08128,0.238464
937,1,jtw_mean_diff_tgt,11.4601,0.1321,0.349338
937,1,jtw_mean_diff_tgt,18.6297,0.2148,0.482047
937,1,jtw_mean_diff_tgt,30.2847,0.3492,0.619288
937,1,jtw_mean_diff_tgt,49.2313,0.5676,0.739635
937,1,jtw_mean_diff_tgt,80.031,0.9227,0.832182
937,1,jtw_mean_diff_tgt,130.099,1.5,0.902305
937,1,mean_diff_src,4.33665,0.05,0.0588661
937,1,mean_diff_src,7.04972,0.08128,0.0959447
937,1,mean_diff_src,11.4601,0.1321,0.156386
937,1,mean_diff_src,18.6297,0.2148,0.254255
937,1,mean_diff_src,30.2847,0.3492,0.40929
937,1,mean_diff_src,49.2313,0.5676,0.635198
937,1,mean_diff_src,80.031,0.9227,0.868378
937,1,mean_diff_src,130.099,1.5,0.971915
937,1,dct_v_top,4.33665,0.05,0.207204
937,1,dct_v_top,7.04972,0.08128,0.362098
937,1,dct_v_top,11.4601,0.1321,0.655835
937,1,dct_v_top,18.6297,0.2148,1.20764
937,1,dct_v_top,30.2847,0.3492,1.91489
937,1,dct_v_top,49.2313,0.5676,2.12226
937,1,dct_v_top,80.031,0.9227,1.57848
937,1,dct_v_top,130.099,1.5,1.35563
937,1,random,4.33665,0.05,0.0382586
937,1,random,7.04972,0.08128,0.0622647
937,1,random,11.4601,0.1321,0.101395
937,1,random,18.6297,0.2148,0.165064
937,1,random,30.2847,0.3492,0.26808
937,1,random,49.2313,0.5676,0.431833
937,1,random,80.031,0.9227,0.680171
937,1,random,130.099,1.5,1.00786
1083,0,jtw_mean_diff_tgt,4.33665,0.05,0.279979
1083,0,jtw_mean_diff_tgt,7.04972,0.08128,0.456134
1083,0,jtw_mean_diff_tgt,11.4601,0.1321,0.796568
1083,0,jtw_mean_diff_tgt,18.6297,0.2148,1.0456
1083,0,jtw_mean_diff_tgt,30.2847,0.3492,0.984692
1083,0,jtw_mean_diff_tgt,49.2313,0.5676,0.941659
1083,0,jtw_mean_diff_tgt,80.031,0.9227,0.941939
1083,0,jtw_mean_diff_tgt,130.099,1.5,0.954196
1083,0,mean_diff_src,4.33665,0.05,0.0546211
1083,0,mean_diff_src,7.04972,0.08128,0.0884179
1083,0,mean_diff_src,11.4601,0.1321,0.142369
1083,0,mean_diff_src,18.6297,0.2148,0.22656
1083,0,mean_diff_src,30.2847,0.3492,0.351851
1083,0,mean_diff_src,49.2313,0.5676,0.519623
1083,0,mean_diff_src,80.031,0.9227,0.70086
1083,0,mean_diff_src,130.099,1.5,0.855692
1083,0,dct_v_top,4.33665,0.05,0.168341
1083,0,dct_v_top,7.04972,0.08128,0.281846
1083,0,dct_v_top,11.4601,0.1321,0.470846
1083,0,dct_v_top,18.6297,0.2148,0.778263
1083,0,dct_v_top,30.2847,0.3492,1.74351
1083,0,dct_v_top,49.2313,0.5676,1.65453
1083,0,dct_v_top,80.031,0.9227,1.23441
1083,0,dct_v_top,130.099,1.5,1.11228
1083,0,random,4.33665,0.05,0.042123
1083,0,random,7.04972,0.08128,0.0681556
1083,0,random,11.4601,0.1321,0.109874
1083,0,random,18.6297,0.2148,0.175836
1083,0,random,30.2847,0.3492,0.276932
